title,originallink,link,description,pubDate,nouns
&quot;그렇게 살다 죽게 둬&quot;…지하철서 악담 들은 임신부 [어떻게 생각하세요...,http://www.fnnews.com/news/202403211740284104,https://n.news.naver.com/mnews/article/014/0005160110?sid=102,"이어 &quot;<b>딩크족</b>으로 살려다가 임신했는데 입덧보다 오늘 마음이 더 괴롭다. 잊으려 해도 자꾸 눈물이 나온다. 딸 임신 중인데 이 세상에 태어날 내 딸이 갑자기 너무 가엽다&quot;라고 덧붙였다. 누리꾼들은 &quot;진짜 화난다&quot;, &quot;나도... ","Fri, 22 Mar 2024 05:01:00 +0900","딩크족,임신,입덧,마음,해도,자꾸,눈물,임신,세상,갑자기,가엽다,누리꾼,진짜"
3년 만에 열린 마을 돌잔치에 총리가 떴다,https://www.chosun.com/national/national_general/2024/03/22/FZ5RBWYD6VDINEYZYW36THBEVE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003823755?sid=102,"부부는 2017년 결혼했지만, 아이를 의도적으로 갖지 않는 ‘<b>딩크족</b>’이었다고 한다. 부부가 마음을 바꾼 건 남편 김씨의 어머니가 2019년 세상을 떠난 이후다. 아내 염씨는 “수년간 힘들어하는 남편을 어떻게 도울 수... ","Fri, 22 Mar 2024 03:04:00 +0900","부부,결혼,아이,의도,딩크족,부부,마음,남편,김씨,어머니,세상,이후,아내,염씨,수년,남편,도울"
“그렇게 살다 죽게 둬”…임신부에 임산부석 양보한 모녀의 막말,https://www.mk.co.kr/article/10971170,https://n.news.naver.com/mnews/article/009/0005276375?sid=102,그러면서 “<b>딩크족</b>으로 살려다가 임신했는데 입덧보다 마음이 더 괴롭다. 잊으려고 해도 자꾸 눈물이 난다. 세상에 태어날 내 딸이 갑자기 너무 가엽다”라며 글을 맺었다. 사연을 접한 누리꾼들은 “주변에 있었으면 대신... ,"Thu, 21 Mar 2024 21:09:00 +0900","딩크족,임신,입덧,마음,해도,자꾸,눈물,세상,갑자기,가엽다,라며,사연,누리꾼,주변,대신"
&quot;그렇게 살다 죽게 둬&quot;…지하철서 자리 양보 받고 악담 들은 임신부 '충...,https://www.news1.kr/articles/5357951,https://n.news.naver.com/mnews/article/421/0007426207?sid=102,이어 &quot;<b>딩크족</b>으로 살려다가 임신했는데 입덧보다 오늘 마음이 더 괴롭다. 잊으려 해도 자꾸 눈물이 나온다. 딸 임신 중인데 이 세상에 태어날 내 딸이 갑자기 너무 가엽다&quot;라고 덧붙였다. 누리꾼들은 &quot;진짜 화난다. 내 옆에... ,"Thu, 21 Mar 2024 10:51:00 +0900","딩크족,임신,입덧,마음,해도,자꾸,눈물,임신,세상,갑자기,가엽다,누리꾼,진짜"
&quot;비켜달라 한 것도 아닌데&quot;…자리 양보 받고 '악담' 들은 임산부,http://news.mt.co.kr/mtview.php?no=2024032107062246903,https://n.news.naver.com/mnews/article/008/0005014823?sid=102,A씨는 &quot;<b>딩크족</b>으로 살려다가 임신했는데 입덧보다 마음이 더 괴롭다. 잊으려고 해도 자꾸 눈물이 난다. 세상에 태어날 내 딸이 갑자기 너무 가엽다&quot;고 글을 맺었다. 사연을 접한 누리꾼들은 &quot;주변에 있었으면 대신 욕해줬을... ,"Thu, 21 Mar 2024 07:37:00 +0900","딩크족,임신,입덧,마음,해도,자꾸,눈물,세상,갑자기,가엽다,사연,누리꾼,주변,대신"
"롯데, 대기업 최초 육아휴직의무제 도입 등..자체 그룹 출산율 '2명'대",https://www.ibabynews.com/news/articleView.html?idxno=115965,https://www.ibabynews.com/news/articleView.html?idxno=115965,"<b>딩크족</b>도 아이 낳게 만드는 아빠 소모임 '아빠는 모션 히어로'를 운영하며 가족의 생일, 기념일, 자녀 입학 등 주요 기념일에는 조기퇴근 또는 휴가를 제공한다. 가족돌봄을 위한 근로시간 단축, 가족돌봄휴가 및... ","Tue, 19 Mar 2024 17:24:00 +0900","딩크족,아이,아빠,모임,아빠,모션,히어로,운영,가족,생일,기념일,자녀,입학,주요,기념일,조기,퇴근,휴가,제공,가족,근로시간,단축,가족,휴가"
[저출산대책-10] 지방 거주 부부 육아 고민···&quot;인프라 턱없이 부족&quot;,https://www.sisajournal-e.com/news/articleView.html?idxno=400919,https://www.sisajournal-e.com/news/articleView.html?idxno=400919,"요즘은 둘까지는 어려워도 하나는 낳고 싶어 하는 부부들이 많고, 주변 지인 중에는 <b>딩크족</b>으로 지내다가 시간이 지나고 결국 출산계획을 짜기도 한다. 오히려 비혼주의가 생각보다 많은 것 같다. 30대 주변 지인 중 기혼이... ","Tue, 19 Mar 2024 14:02:00 +0900","요즘,하나,부부,주변,지인,딩크족,시간,출산,계획,오히려,비혼,주의,생각,주변,지인,기혼"
[저출산대책-9] &quot;세 딸 키우려 대기업 나와 쓰리잡&quot;,https://www.sisajournal-e.com/news/articleView.html?idxno=400809,https://www.sisajournal-e.com/news/articleView.html?idxno=400809,하지만 주변에 아이들 갖지 않은 <b>딩크족</b> 친구들 마음도 이해가 간다. 현실적으로 경제적인 부분이나 본인들외에 외적인 요소로 육아나 아이를 갖는 것에 대한 어려움을 갖는 사람들의 마음을 십분 이해한다. 그건 경제적... ,"Tue, 19 Mar 2024 08:02:00 +0900","주변,아이,딩크족,친구,마음,이해,간다,현실,경제,부분,본인,외적인,요소,육아,아이,어려움,사람,마음,십분,이해,경제"
[이상헌의 성공창업 경제학] 족(族)을 알면 족(足)을 부른다,https://wemakenews.co.kr/news/view.php?no=18274,https://wemakenews.co.kr/news/view.php?no=18274,"마지막으로는 <b>딩크족</b>의 폭발적 증가를 들 수 있다. 아이가 없는 맞벌이 부부를 일컫는 ‘<b>딩크족</b>’(DINK·Double Income, No Kids). 저출산은 '<b>딩크족</b>‘이란 신조어를 탄생시켰다. <b>딩크족</b>은 배우자의 자유와 자립을 존중하며... ","Mon, 18 Mar 2024 14:54:00 +0900","마지막,딩크족,폭발,증가,아이,맞벌이,부부,딩크족,저출산,딩크족,이란,신조어,탄생,딩크족,배우자,자유,자립,존중"
[비즈니스 인사이트] 일하는 부모가 넘어야 하는 세 번의 '고비',https://www.hankyung.com/article/2024031758151,https://n.news.naver.com/mnews/article/015/0004960937?sid=110,"이 멀고도 외로운 길을 감당할 수 없다는 것을 깨닫게 된 많은 직장인 부부들이 출산을 포기하면서, 무자녀 부부인 ‘<b>딩크족</b>’ 비율이 점점 늘어나고 있다. 늦어지는 사회 진출 시기 한국 청년들의 사회 진출 시기가... ","Mon, 18 Mar 2024 00:22:00 +0900","감당,직장인,부부,출산,포기,자녀,부부인,딩크족,비율,점점,사회,진출,시기,한국,청년,사회,진출,시기"
이대은♥트루디 2세 고민···최고 6.2% (김창옥쇼2),http://sports.khan.co.kr/news/sk_index.html?art_id=202403151324003&sec_id=540201&pt=nv,https://m.entertain.naver.com/article/144/0000949462,"6화에서는 매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과... ","Fri, 15 Mar 2024 13:25:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정"
"트루디♥︎이대은, 2세 계획 갈등...“빨리 아이 낳고파vs내 집 마련 먼...",https://www.bntnews.co.kr/article/view/bnt202403150046,https://www.bntnews.co.kr/article/view/bnt202403150046,"6화에서는 매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과... ","Fri, 15 Mar 2024 11:40:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정"
"이대은♥트루디, 2세 계획 공개→'김창옥쇼2' 자체 최고 시청률 경신",http://www.osen.co.kr/article/G1112293565,https://m.entertain.naver.com/article/109/0005035677,"6화에서는 매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과... ","Fri, 15 Mar 2024 11:24:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정"
"'김창옥쇼2' 이대은♥트루디, 2세 계획..자체 최고 시청률 경신[종합]",https://www.starnewskorea.com/stview.php?no=2024031510303639941,https://m.entertain.naver.com/article/108/0003221038,"매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과 집착이 가득한... ","Fri, 15 Mar 2024 10:38:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정,집착"
‘김창옥쇼2’ 이대은♥트루디 2세 계획 공개! 자체 최고 시청률 경신,https://www.sportsworldi.com/newsView/20240315505456,https://m.entertain.naver.com/article/396/0000670423,"6화에서는 매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과... ","Fri, 15 Mar 2024 10:27:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정"
"이대은♥트루디, 2세 계획 공개 &quot;조금이라도 어릴 때&quot;vs&quot;내 집 마련 후&quot;...",https://www.spotvnews.co.kr/news/articleView.html?idxno=665250,https://m.entertain.naver.com/article/477/0000478767,"6화에서는 매 순간 화가 나있는 남편 때문에 울화통 터지기 직전의 아내, 보수적인 부모에게 <b>딩크족</b>임을 숨겨온 부부, 시댁살이하면서 가족을 위해 모든 것을 희생해 한계가 찾아온 아내, 예비 아내에게 과한 걱정과... ","Fri, 15 Mar 2024 10:27:00 +0900","순간,화가,남편,울화통,직전,아내,보수,부모,딩크족,부부,시댁,가족,모든,희생,한계,아내,예비,아내,걱정"
&quot;애 없이 펑펑 쓰자&quot;···저출생 촉진제 역할 '욜로·<b>딩크족</b>',https://www.womaneconomy.co.kr/news/articleView.html?idxno=221893,https://www.womaneconomy.co.kr/news/articleView.html?idxno=221893,곧 <b>딩크족</b>으로 이어지는 것&quot;이라고 설명했다. 이현숙 리스토리 결혼정보회사 대표는 &quot;<b>딩크족</b>과 욜로족이 합쳐진 커플도 늘고 있다. 맞벌이해서 풍족하게 부부끼리만 잘 산다는 목적으로 아이를 낳지 않는 젊은... ,"Fri, 15 Mar 2024 08:02:00 +0900","딩크족,설명,현숙,리스,토리,결혼,정보,회사,대표,딩크족,욜로족,커플,맞벌이,부부,끼리,산다,목적,아이"
[어게인TV] '이대은♥'트루디 &quot;자녀 3명 낳고 싶어..남편이 반대&quot;(김창옥...,http://biz.heraldcorp.com/view.php?ud=202403142345302633749_1,https://m.entertain.naver.com/article/112/0003686448,"<b>딩크족</b> 부부는 보수적인 친정엄마에게 딩크를 고백하지 못했다며 친정엄마를 어려워했다. 김창옥은 &quot;성인이 되면 스스로 내 이름을 지어야 한다. 내가 어떤 사람인지, 어떻게 살고 싶은지 스스로 정할 것&quot;이라고 조언했다.... ","Fri, 15 Mar 2024 05:31:00 +0900","딩크족,부부,보수,친정엄마,딩크,고백,친정엄마,김창옥,성인,스스로,이름,사람,스스로,조언"
"이혼, 변호사 통한 법률 상담 필요한 상황이라면 [곽윤서 변호사 칼럼]",https://www.mediafine.co.kr/news/articleView.html?idxno=55816,https://www.mediafine.co.kr/news/articleView.html?idxno=55816,"<b>딩크족</b>이 늘어난 오늘 날, 재산분할은 이혼 시 가장 중요한 쟁점이라 해도 과언이 아니다. 혼인 기간이 짧고 부부가 각자 자산을 관리해 온 상황이라면 비교적 재산분할이 어렵지 않지만 혼인 기간이 길고 부부간의 재산을... ","Thu, 14 Mar 2024 22:44:00 +0900","딩크족,재산,분할,이혼,쟁점,해도,과언,혼인,기간,부부,각자,자산,관리,상황,라면,비교,재산,분할,혼인,기간,부부,재산"
'김창옥쇼2' '이대은♥'트루디 &quot;2세 빨리 낳고파..남편이 반대&quot;(종합),http://biz.heraldcorp.com/view.php?ud=202403142137562422410_1,https://m.entertain.naver.com/article/112/0003686429,<b>딩크족</b> 부부가 친정 부모님에게 딩크 사실을 알리지 못해 고민이라고 밝혔다. 너무 보수적인 친정엄마가 어렵다는 아내는 넘치는 흥을 친정엄마 앞에서만 숨기고 있었다. 김창옥은 &quot;스무살 넘으면 내가 스스로 내 이름을... ,"Thu, 14 Mar 2024 22:32:00 +0900","딩크족,부부,친정,부모님,딩크,사실,알리,고민,보수,친정엄마,아내,친정엄마,숨기,김창옥,스무살,스스로,이름"
[저출산대책-5] &quot;노동 가치 땅에 떨어져···'육각형 남자'만 장가간다...,https://www.sisajournal-e.com/news/articleView.html?idxno=400679,https://www.sisajournal-e.com/news/articleView.html?idxno=400679,결혼 전부터 <b>딩크족</b>(Double Income No Kids·맞벌이 무자녀 가정)을 결정하는 커플이 늘어나는 이유다. 소득을 통해 주거와 육아를 해결할 수 있어야 한다. 최근 보도된 내용을 보면 출생아 중 열에 아홉은 중산층 이상에서... ,"Thu, 14 Mar 2024 09:02:00 +0900","결혼,딩크족,맞벌이,자녀,가정,결정,커플,이유,소득,주거,육아,해결,최근,보도,내용,출생,아홉,중산층,이상"
머스크 살 뺀 ‘비만약’ 뜨자…고수는 ‘항공주’ 쓸어간 이유,https://www.joongang.co.kr/article/25234805,https://n.news.naver.com/mnews/article/025/0003346996?sid=101,joongang.co.kr/article/25226738 <b>딩크족</b>이라도 아이 쫓아가라…‘집값 폭락’서 살아남을 동네 https://www.joongang.co.kr/article/25227518 ‘월 93만원’ 미국 배당의 마법…노후 월급 350만원 꽂힌다 https://www.joongang.co.kr/article/25233305,"Wed, 13 Mar 2024 05:00:00 +0900","딩크족,아이,집값,폭락,동네,미국,배당,마법,노후,월급"
쏟아지는 저출생 파격 대책…1호봉 특별승급·승진 가점도,https://www.sedaily.com/NewsView/2D6LX1FIAB,https://n.news.naver.com/mnews/article/011/0004312011?sid=101,"민간과 공공기관이 미혼이나 <b>딩크족</b>(아이가 없는 맞벌이 부부), 난임 부부 등을 인사 평가에서 역차별한다는 지적을 감수하면서까지 과거에 없던 파격 대책을 내놓고 나선 것은 출산율이 역대, 세계 최저를 또 경신했기... ","Tue, 12 Mar 2024 15:25:00 +0900","민간,공공기관,미혼,딩크족,아이,맞벌이,부부,난임,부부,인사,평가,역차별,지적,과거,파격,대책,나선,출산율,역대,세계,최저,경신"
&quot;딩크하세요”…美 소셜미디어 달군 'DINK' 라이프스타일,http://www.newsis.com/view/?id=NISX20240312_0002657448&cID=10101&pID=10100,https://n.news.naver.com/mnews/article/003/0012421772?sid=104,"정혜승 인턴 기자 = 최근 미국 소셜미디어에서 '<b>딩크족</b>'의 생활을 소개하는 영상이 주목받고 있다.... 사회에서 <b>딩크족</b>이 늘어나고 있다고 보도했다. 딩크(DINK)는 '맞벌이 무자녀 가정(Double Income, No Kids)'을 뜻하는... ","Tue, 12 Mar 2024 15:01:00 +0900","정혜,인턴,최근,미국,소셜미디어,딩크족,생활,소개,영상,주목,사회,딩크족,보도,딩크,맞벌이,자녀,가정"
&quot;애 없어 부부싸움 안해&quot;…<b>딩크족</b> 예찬 주장 '화제',https://www.incheonilbo.com/news/articleView.html?idxno=1238497,https://www.incheonilbo.com/news/articleView.html?idxno=1238497,6명대로 떨어지면서 저출산 현상이 심각해 지고 있는 가운데 아이를 낳지 않고 결혼 생활을 지속해 나가는 <b>딩크족</b> 삶이 만족스럽다 40대 남성의 주장이 화제다. 지난 8일 직장인 온라인 커뮤니티 블라인드에 <b>딩크족</b> 삶이... ,"Tue, 12 Mar 2024 13:34:00 +0900","명대,저출산,현상,지고,가운데,아이,결혼,생활,지속,딩크족,남성,주장,화제,직장인,온라인,커뮤니티,블라인드,딩크족"
생명보험산업이 무너진다…월 신규계약 20조 '붕괴',http://www.smedaily.co.kr/news/articleView.html?idxno=284068,http://www.smedaily.co.kr/news/articleView.html?idxno=284068,많고 <b>딩크족</b> 등 무자녀 가구도 많아 가장의 부재로 남은 가족들이 당장 생활고에 빠지는 일은 없어졌다&quot;고 말했다. 고금리·고물가에 따른 금융비용 자금과 당장 필요한 생활비를 위해 보험을 깨는 사람들도 늘어나고... ,"Tue, 12 Mar 2024 10:20:00 +0900","딩크족,자녀,가구,부재,가족,당장,생활고,금리,물가,금융,비용,자금,당장,생활비,보험,사람"
"[저출산대책-3] &quot;결혼은 YES, 자녀는 NO&quot;···30대 <b>딩크족</b>의 비출산 이유",https://www.sisajournal-e.com/news/articleView.html?idxno=400485,https://www.sisajournal-e.com/news/articleView.html?idxno=400485,"예비신부와 결혼을 본격적으로 준비하기 전부터 '<b>딩크족</b>(맞벌이 무자녀 가정)'으로 결혼 생활을 하는... <b>딩크족</b> 비중은 2018년 21.7%, 2020년 25.8% 등으로 꾸준히 늘어나는 추세다. Q. 아이를 갖지 않기로 결심하게 된 요인은... ","Tue, 12 Mar 2024 09:02:00 +0900","예비신부,결혼,본격,준비,딩크족,맞벌이,자녀,가정,결혼,생활,딩크족,비중,추세,아이,결심,요인"
[조간브리핑]mRNA 백신 관심 '뚝'···예산 끊겨 연구단 해체,http://www.hellodd.com/news/articleView.html?idxno=103632,http://www.hellodd.com/news/articleView.html?idxno=103632,[동아일보]미세먼지에 폭염까지… 출산 주저하게 만드는 '기후위기' 아직 자녀가 없는 결혼 3년차 직장인 최모 씨(33) 부부는 '<b>딩크족</b>'(자녀 없는 맞벌이 부부)을 고려하고 있다. 직장 커리어나 사교육비 등 출산 여부를... ,"Tue, 12 Mar 2024 08:16:00 +0900","동아일보,미세먼지,폭염,출산,주저,기후,위기,자녀,결혼,직장인,최모,부부,딩크족,자녀,맞벌이,부부,고려,직장,커리어,사교육비,출산,여부"
미세먼지에 폭염까지… 출산 주저하게 만드는 ‘기후위기’,https://www.donga.com/news/Society/article/all/20240311/123924440/1,https://n.news.naver.com/mnews/article/020/0003552624?sid=102,"“미세먼지에 폭염까지, 이런 세상에 태어난 아이가 건강하게 자랄 수 있을까요.” 아직 자녀가 없는 결혼 3년차 직장인 최모 씨(33) 부부는 ‘<b>딩크족</b>’(자녀 없는 맞벌이 부부)을 고려하고 있다. 직장 커리어나 사교육비... ","Tue, 12 Mar 2024 03:03:00 +0900","미세먼지,폭염,세상,아이,자녀,결혼,직장인,최모,부부,딩크족,자녀,맞벌이,부부,고려,직장,커리어,사교육비"
"기재부, 여성 경제활동 참가 확대방안 이번 주 발표",http://www.newsis.com/view/?id=NISX20240309_0002654611&cID=10401&pID=10400,https://n.news.naver.com/mnews/article/003/0012416901?sid=101,"하지만 이런 여성의 경제활동참가율 증가의 배경에는 미혼과 비혼, 만혼 그리고 <b>딩크족</b> 등이 자리하고 있다. 김지연 한국개발연구원(KDI) 경제전망실 동향촐괄은 지난해 연구보고서에서 2022년 기준 30대 초반 여성의... ","Sun, 10 Mar 2024 07:00:00 +0900","여성,경제활동,참가,증가,배경,미혼,비혼,만혼,딩크족,자리,김지연,한국,개발,연구원,망실,동향촐괄,지난해,보고서,기준,초반,여성"
"[부동산정책] 내집 마련, 기혼보다 미혼이 쉽다? 알고 보면 미혼에 유리...",http://www.sisacast.kr/news/articleView.html?idxno=52097,http://www.sisacast.kr/news/articleView.html?idxno=52097,어차피 <b>딩크족</b>으로 살 생각이라 남자친구만 좋으면 이대로 살 생각도 있다&quot;고 말합니다. 황 씨가 결혼이 아닌 동거를 택한 이유는 경제적인 이유 때문이라는데요. 황 씨는 &quot;결혼식을 올린 친구들도 혼인신고를 안 하는... ,"Sat, 09 Mar 2024 15:34:00 +0900","어차피,딩크족,생각,남자친구,생각,결혼,동거,이유,경제,이유,결혼식,친구,혼인신고"
"저고위, 영유아·초등생 부모 양육 애로 청취…&quot;늘봄학교 잘 정착했으면...",https://www.news1.kr/articles/5344420,https://n.news.naver.com/mnews/article/421/0007399379?sid=102,"결혼 후 아이를 낳지 않는 <b>딩크족</b>으로 살아오다 현재 2명의 영유아를 양육 중인 한 참여자는 &quot;아이를 키우면서 큰 행복을 느끼지만, 현실적으로 다양한 방면의 어려움이 있는데, 특히 아이에게만 집중하다 보니 본인의... ","Fri, 08 Mar 2024 15:44:00 +0900","결혼,아이,딩크족,현재,명의,유아,양육,중인,참여자,아이,행복,현실,방면,어려움,아이,집중,본인"
주형환 저고위 부위원장 &quot;아이 키우며 경력 포기하지 않도록 할 것&quot;,http://www.fnnews.com/news/202403081525508124,https://n.news.naver.com/mnews/article/014/0005153378?sid=101,"<b>딩크족</b>으로 살아오다 현재 2명의 영유아를 양육중인 참여자는 “아이를 키우면서 큰 행복을 느끼지만, 현실적으로 다양한 방면의 어려움이 있다&quot;며 &quot;특히 아이에게만 집중하다보니 본인의 건강과 휴식을 챙길 여력이... ","Fri, 08 Mar 2024 15:33:00 +0900","딩크족,현재,명의,유아,양육,참여자,아이,행복,현실,방면,어려움,아이,집중,본인,건강,휴식,여력"
&quot;애 없으니 부부싸움 안한다&quot; <b>딩크족</b>…누리꾼 반응,http://www.newsis.com/view/?id=NISX20240308_0002653426&cID=10201&pID=10200,https://n.news.naver.com/mnews/article/003/0012415555?sid=102,"남민주 인턴 기자 = 자녀 없이 맞벌이를 하는 '<b>딩크족</b>'이 늘어가는 가운데, 아이를 낳지 않고 만족스러운... <b>딩크족</b>은 '맞벌이 무자녀 가정(Double Income, No Kids)을 뜻하는 신조어다. 최근 변호사 사무실을 개업한 40대... ","Fri, 08 Mar 2024 15:01:00 +0900","민주,인턴,자녀,맞벌이,딩크족,가운데,아이,딩크족,맞벌이,자녀,가정,신조어,최근,변호사,사무실,개업"
"“8년차 딩크, 얼마나 좋은지 알려줄게” 40대男 글에 ‘부러워’ vs ‘...",http://news.heraldcorp.com/view.php?ud=20240308050019,https://n.news.naver.com/mnews/article/016/0002277258?sid=102,<b>딩크족</b>(Double Income No Kids·아이 없이 맞벌이로 사는 부부)의 삶이 만족스럽다고 밝힌 40대 전문직의 글을 놓고 누리꾼들의 의견이 분분하게 갈라지고 있다. &quot;아이에게 얽매이지 않는 자유로운 삶도 충분히 즐겁다&quot;는 공감... ,"Fri, 08 Mar 2024 06:46:00 +0900","딩크족,아이,맞벌이,부부,전문직,누리꾼,의견,아이,얽매,공감"
"포기했다, 커리어에서 돈이나 시간 혹은 성취감을 [우선, 나로 살기로 했...",https://www.khan.co.kr/article/202403080600001,https://n.news.naver.com/mnews/article/032/0003283341?sid=102,"“결혼은 괜찮지만 <b>딩크족</b>이 될 것 같아요.” 방송업계에서 일하는 류고은씨(29)는 3년차다. 그는 결혼할 만한 사람이 나타나면 결혼하자, 육아는 해보고는 싶지만 아직 잘 모르겠다는 입장이다. “최근 독서모임에서... ","Fri, 08 Mar 2024 06:01:00 +0900","결혼,딩크족,방송업,은씨,결혼,사람,결혼,육아,입장,최근,독서,모임"
“애 없으니 부부싸움도 안해”… 40대 <b>딩크족</b> 소감에 갑론을박,https://www.kmib.co.kr/article/view.asp?arcid=0019870070&code=61121111&cp=nv,https://n.news.naver.com/mnews/article/005/0001679410?sid=102,"꾸려나가는 ‘<b>딩크족</b>’이 늘어가는 가운데, 아이를 낳지 않고도 만족스러운 삶을 살고 있다고 밝힌 40대 남편의 주장이 공개돼 이목을 끌고 있다. 8일 소셜미디어(SNS) 등에 따르면 최근 온라인상에 ‘<b>딩크족</b> 삶이 얼마나... ","Fri, 08 Mar 2024 00:05:00 +0900","딩크족,가운데,아이,남편,주장,공개,이목,소셜미디어,최근,온라인,딩크족,얼마나"
"“8년차 딩크, 애 없으니 행복”…40대 변호사 글에 ‘맞는말 vs 글쎄’...",https://www.mk.co.kr/article/10959228,https://n.news.naver.com/mnews/article/009/0005269105?sid=102,<b>딩크족</b>(아이가 없는 맞벌이 부부)으로 사는 삶이 만족스럽다고 고백한 한 남성의 글을 두고 누리꾼 사이 갑론을박이 벌어지고 있다. 지난 5일 직장인 익명 커뮤니티 블라인드에는 ‘<b>딩크족</b> 삶이 얼마나 좋은지... ,"Thu, 07 Mar 2024 21:16:00 +0900","딩크족,아이,맞벌이,부부,고백,남성,누리꾼,사이,갑론,직장인,익명,커뮤니티,블라인드,딩크족,얼마나"
"&quot;8년차 딩크, 애 없으니 행복해&quot; 고백에 '찬반'…&quot;그래도 나이 들면&quot;",http://www.inews24.com/view/1694933,https://n.news.naver.com/mnews/article/031/0000818581?sid=102,"정부의 출산 지원 정책에도 불구하고 초저출산 기조가 이어지는 가운데, <b>딩크족</b>(아이가 없는 맞벌이 부부)의... A씨는 '<b>딩크족</b>은 싸워서 이혼한다'는 말은 '헛소리'라며 &quot;육아가 없으니 충돌할 일 줄어들고 평일에는 둘 다... ","Thu, 07 Mar 2024 18:40:00 +0900","정부,출산,지원,정책,불구,저출산,기조,가운데,딩크족,아이,맞벌이,부부,딩크족,이혼,헛소리,라며,육아,충돌,평일"
&quot;부부싸움할 일이 없다&quot;…변호사 남편의 '<b>딩크족</b>' 예찬,https://www.hankyung.com/article/2024030734497,https://n.news.naver.com/mnews/article/015/0004956966?sid=102,맞벌이 무자녀 부부를 의미하는 '<b>딩크족</b>(Double Income No Kids)'으로 사는 삶이 행복하다고 주장한 변호사 남편의 글이 화제다. 지난 1일 직장인 익명 커뮤니티 블라인드에는 '<b>딩크족</b> 삶이 얼마나 좋은지 얘기해보겠습니다... ,"Thu, 07 Mar 2024 11:30:00 +0900","맞벌이,자녀,부부,의미,딩크족,주장,변호사,남편,화제,직장인,익명,커뮤니티,블라인드,딩크족,얼마나,얘기"
[서명남의 고운 시詩 한 잎 물고 3회] 스프링 머리,http://www.thegolftimes.co.kr/news/articleView.html?idxno=60173,http://www.thegolftimes.co.kr/news/articleView.html?idxno=60173,"비혼이 증가하는 탓도 있지만, 아이를 낳지 않고 <b>딩크족</b>으로 사는 젊은 부부도 많은 이유겠지요. 자기 생각과 표현력이 강해지는 5~6세 아이의 말 한마디에도 어른들은 깜짝 놀랄 때가 있습니다. 엄마가 본인의 의견을... ","Thu, 07 Mar 2024 09:42:00 +0900","비혼,증가,아이,딩크족,부부,이유,자기,생각,표현,아이,한마디,어른,깜짝,엄마,본인,의견"
[덕암칼럼] 인구소멸 이미 늦었다,https://www.kmaeil.com/news/articleView.html?idxno=442636,https://www.kmaeil.com/news/articleView.html?idxno=442636,그 와중에 결혼은 해도 아이는 낳지 말자는 일명 <b>딩크족</b>도 결혼 건수 대비 출산율 저하의 원인이다. 이제 2024년의 합계 출산율은 0.6명대로 떨어질 전망이고 이러한 인구소멸은 전쟁이 발발했을 때보다 더 많이 줄어드는... ,"Thu, 07 Mar 2024 08:36:00 +0900","와중,결혼,해도,아이,일명,딩크족,결혼,건수,대비,출산율,저하,원인,이제,합계,출산율,명대,전망,인구,소멸,전쟁"
